Brand,Restaurant ID,Site,RWT Adjustment,Order Inaccuracy Adjustment,Opening Hours Adjustment,JBP Discount,Headline Commission,Total Commission Change,New Commission
Sessions Market,679970,Backstreet Bowls @ Rangoz Peri Peri - Acton,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,679970,Backstreet Bowls @ Rangoz Peri Peri - Acton,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,679970,Backstreet Bowls @ Rangoz Peri Peri - Acton,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,669530,Backstreet Bowls @ Selekt Chicken - Milton Keynes,0.8,1.2,0,-0.5,27.04%,-1.50%,28.54%
Sessions Market,669530,Backstreet Bowls @ Selekt Chicken - Milton Keynes,0.8,1.2,0,-0.5,28.78%,-1.50%,30.28%
Sessions Market,669530,Backstreet Bowls @ Selekt Chicken - Milton Keynes,0.8,1.2,0,-0.5,25.62%,-1.50%,27.12%
Sessions Market,669530,Backstreet Bowls @ Selekt Chicken - Milton Keynes,0.8,1.2,0,-0.5,26.40%,-1.50%,27.90%
Sessions Market,669530,Backstreet Bowls @ Selekt Chicken - Milton Keynes,0.8,1.2,0,-0.5,30.00%,-1.50%,31.50%
Sessions Market,669530,Backstreet Bowls @ Selekt Chicken - Milton Keynes,0.8,1.2,0,-0.5,32.59%,-1.50%,34.09%
Sessions Market,669530,Backstreet Bowls @ Selekt Chicken - Milton Keynes,0.8,1.2,0,-0.5,27.82%,-1.50%,29.32%
Sessions Market,669530,Backstreet Bowls @ Selekt Chicken - Milton Keynes,0.8,1.2,0,-0.5,31.59%,-1.50%,33.09%
Sessions Market,669530,Backstreet Bowls @ Selekt Chicken - Milton Keynes,0.8,1.2,0,-0.5,25.86%,-1.50%,27.36%
Sessions Market,699671,Backstreet Bowls @ Shoot The Bull - Sheffield.,-2,1.6,0,-0.5,25.86%,0.90%,24.96%
Sessions Market,699671,Backstreet Bowls @ Shoot The Bull - Sheffield.,-2,1.6,0,-0.5,31.59%,0.90%,30.69%
Sessions Market,699671,Backstreet Bowls @ Shoot The Bull - Sheffield.,-2,1.6,0,-0.5,27.04%,0.90%,26.14%
Sessions Market,699671,Backstreet Bowls @ Shoot The Bull - Sheffield.,-2,1.6,0,-0.5,25.62%,0.90%,24.72%
Sessions Market,699671,Backstreet Bowls @ Shoot The Bull - Sheffield.,-2,1.6,0,-0.5,27.82%,0.90%,26.92%
Sessions Market,699671,Backstreet Bowls @ Shoot The Bull - Sheffield.,-2,1.6,0,-0.5,32.59%,0.90%,31.69%
Sessions Market,699671,Backstreet Bowls @ Shoot The Bull - Sheffield.,-2,1.6,0,-0.5,26.40%,0.90%,25.50%
Sessions Market,699671,Backstreet Bowls @ Shoot The Bull - Sheffield.,-2,1.6,0,-0.5,28.78%,0.90%,27.88%
Sessions Market,699671,Backstreet Bowls @ Shoot The Bull - Sheffield.,-2,1.6,0,-0.5,30.00%,0.90%,29.10%
Sessions Market,629236,Backstreet Bowls @ Showtime - Huddersfield {SUSPENDED-HYGIENE RATING},-2,-2.4,0,-0.5,32.59%,4.90%,27.69%
Sessions Market,629236,Backstreet Bowls @ Showtime - Huddersfield {SUSPENDED-HYGIENE RATING},-2,-2.4,0,-0.5,25.86%,4.90%,20.96%
Sessions Market,629236,Backstreet Bowls @ Showtime - Huddersfield {SUSPENDED-HYGIENE RATING},-2,-2.4,0,-0.5,25.62%,4.90%,20.72%
Sessions Market,629236,Backstreet Bowls @ Showtime - Huddersfield {SUSPENDED-HYGIENE RATING},-2,-2.4,0,-0.5,30.00%,4.90%,25.10%
Sessions Market,629236,Backstreet Bowls @ Showtime - Huddersfield {SUSPENDED-HYGIENE RATING},-2,-2.4,0,-0.5,26.40%,4.90%,21.50%
Sessions Market,629236,Backstreet Bowls @ Showtime - Huddersfield {SUSPENDED-HYGIENE RATING},-2,-2.4,0,-0.5,31.59%,4.90%,26.69%
Sessions Market,629236,Backstreet Bowls @ Showtime - Huddersfield {SUSPENDED-HYGIENE RATING},-2,-2.4,0,-0.5,27.82%,4.90%,22.92%
Sessions Market,629236,Backstreet Bowls @ Showtime - Huddersfield {SUSPENDED-HYGIENE RATING},-2,-2.4,0,-0.5,28.78%,4.90%,23.88%
Sessions Market,629236,Backstreet Bowls @ Showtime - Huddersfield {SUSPENDED-HYGIENE RATING},-2,-2.4,0,-0.5,27.04%,4.90%,22.14%
Sessions Market,661230,Backstreet Bowls @ Shun Lung - Walthamstow,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,661230,Backstreet Bowls @ Shun Lung - Walthamstow,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,661230,Backstreet Bowls @ Shun Lung - Walthamstow,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,661230,Backstreet Bowls @ Shun Lung - Walthamstow,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,661230,Backstreet Bowls @ Shun Lung - Walthamstow,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,661230,Backstreet Bowls @ Shun Lung - Walthamstow,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,661230,Backstreet Bowls @ Shun Lung - Walthamstow,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,661230,Backstreet Bowls @ Shun Lung - Walthamstow,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,661230,Backstreet Bowls @ Shun Lung - Walthamstow,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,579056,Backstreet Bowls @ Steak Out,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,579056,Backstreet Bowls @ Steak Out,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,579056,Backstreet Bowls @ Steak Out,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,579056,Backstreet Bowls @ Steak Out,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,579056,Backstreet Bowls @ Steak Out,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,579056,Backstreet Bowls @ Steak Out,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,579056,Backstreet Bowls @ Steak Out,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,579056,Backstreet Bowls @ Steak Out,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,579056,Backstreet Bowls @ Steak Out,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,579058,Backstreet Bowls @ Tasty Pizza,0.8,-2.4,0,-0.5,26.40%,2.10%,24.30%
Sessions Market,579058,Backstreet Bowls @ Tasty Pizza,0.8,-2.4,0,-0.5,30.00%,2.10%,27.90%
Sessions Market,579058,Backstreet Bowls @ Tasty Pizza,0.8,-2.4,0,-0.5,31.59%,2.10%,29.49%
Sessions Market,579058,Backstreet Bowls @ Tasty Pizza,0.8,-2.4,0,-0.5,25.62%,2.10%,23.52%
Sessions Market,579058,Backstreet Bowls @ Tasty Pizza,0.8,-2.4,0,-0.5,27.04%,2.10%,24.94%
Sessions Market,579058,Backstreet Bowls @ Tasty Pizza,0.8,-2.4,0,-0.5,25.86%,2.10%,23.76%
Sessions Market,579058,Backstreet Bowls @ Tasty Pizza,0.8,-2.4,0,-0.5,32.59%,2.10%,30.49%
Sessions Market,579058,Backstreet Bowls @ Tasty Pizza,0.8,-2.4,0,-0.5,28.78%,2.10%,26.68%
Sessions Market,579058,Backstreet Bowls @ Tasty Pizza,0.8,-2.4,0,-0.5,27.82%,2.10%,25.72%
Sessions Market,596103,Backstreet Bowls @ The Corridor Bar & Eatery,-2,-2.4,0,-0.5,26.40%,4.90%,21.50%
Sessions Market,596103,Backstreet Bowls @ The Corridor Bar & Eatery,-2,-2.4,0,-0.5,31.59%,4.90%,26.69%
Sessions Market,596103,Backstreet Bowls @ The Corridor Bar & Eatery,-2,-2.4,0,-0.5,30.00%,4.90%,25.10%
Sessions Market,596103,Backstreet Bowls @ The Corridor Bar & Eatery,-2,-2.4,0,-0.5,25.86%,4.90%,20.96%
Sessions Market,596103,Backstreet Bowls @ The Corridor Bar & Eatery,-2,-2.4,0,-0.5,32.59%,4.90%,27.69%
Sessions Market,596103,Backstreet Bowls @ The Corridor Bar & Eatery,-2,-2.4,0,-0.5,27.04%,4.90%,22.14%
Sessions Market,596103,Backstreet Bowls @ The Corridor Bar & Eatery,-2,-2.4,0,-0.5,27.82%,4.90%,22.92%
Sessions Market,596103,Backstreet Bowls @ The Corridor Bar & Eatery,-2,-2.4,0,-0.5,28.78%,4.90%,23.88%
Sessions Market,596103,Backstreet Bowls @ The Corridor Bar & Eatery,-2,-2.4,0,-0.5,25.62%,4.90%,20.72%
Sessions Market,677390,Backstreet Bowls @ The Manor House,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,677390,Backstreet Bowls @ The Manor House,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,677390,Backstreet Bowls @ The Manor House,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,677390,Backstreet Bowls @ The Manor House,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,677390,Backstreet Bowls @ The Manor House,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,677390,Backstreet Bowls @ The Manor House,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,677390,Backstreet Bowls @ The Manor House,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,677390,Backstreet Bowls @ The Manor House,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,677390,Backstreet Bowls @ The Manor House,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,692794,Backstreet Bowls @ Urban Chai - Durham,0,-0.4,0,-0.5,25.86%,0.90%,24.96%
Sessions Market,692794,Backstreet Bowls @ Urban Chai - Durham,0,-0.4,0,-0.5,32.59%,0.90%,31.69%
Sessions Market,692794,Backstreet Bowls @ Urban Chai - Durham,0,-0.4,0,-0.5,31.59%,0.90%,30.69%
Sessions Market,692794,Backstreet Bowls @ Urban Chai - Durham,0,-0.4,0,-0.5,30.00%,0.90%,29.10%
Sessions Market,692794,Backstreet Bowls @ Urban Chai - Durham,0,-0.4,0,-0.5,27.82%,0.90%,26.92%
Sessions Market,692794,Backstreet Bowls @ Urban Chai - Durham,0,-0.4,0,-0.5,27.04%,0.90%,26.14%
Sessions Market,692794,Backstreet Bowls @ Urban Chai - Durham,0,-0.4,0,-0.5,26.40%,0.90%,25.50%
Sessions Market,692794,Backstreet Bowls @ Urban Chai - Durham,0,-0.4,0,-0.5,25.62%,0.90%,24.72%
Sessions Market,692794,Backstreet Bowls @ Urban Chai - Durham,0,-0.4,0,-0.5,28.78%,0.90%,27.88%
Sessions Market,616774,Backstreet Bowls @ WARAI - Kingston,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,616774,Backstreet Bowls @ WARAI - Kingston,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,616774,Backstreet Bowls @ WARAI - Kingston,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,616774,Backstreet Bowls @ WARAI - Kingston,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,616774,Backstreet Bowls @ WARAI - Kingston,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,616774,Backstreet Bowls @ WARAI - Kingston,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,616774,Backstreet Bowls @ WARAI - Kingston,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,616774,Backstreet Bowls @ WARAI - Kingston,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,616774,Backstreet Bowls @ WARAI - Kingston,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,584593,Backstreet Bowls @ Yomi Sushi,0.8,-2.4,-0.8,-0.5,28.78%,2.90%,25.88%
Sessions Market,584593,Backstreet Bowls @ Yomi Sushi,0.8,-2.4,-0.8,-0.5,27.04%,2.90%,24.14%
Sessions Market,584593,Backstreet Bowls @ Yomi Sushi,0.8,-2.4,-0.8,-0.5,32.59%,2.90%,29.69%
Sessions Market,584593,Backstreet Bowls @ Yomi Sushi,0.8,-2.4,-0.8,-0.5,31.59%,2.90%,28.69%
Sessions Market,584593,Backstreet Bowls @ Yomi Sushi,0.8,-2.4,-0.8,-0.5,26.40%,2.90%,23.50%
Sessions Market,584593,Backstreet Bowls @ Yomi Sushi,0.8,-2.4,-0.8,-0.5,25.86%,2.90%,22.96%
Sessions Market,584593,Backstreet Bowls @ Yomi Sushi,0.8,-2.4,-0.8,-0.5,30.00%,2.90%,27.10%
Sessions Market,584593,Backstreet Bowls @ Yomi Sushi,0.8,-2.4,-0.8,-0.5,27.82%,2.90%,24.92%
Sessions Market,584593,Backstreet Bowls @ Yomi Sushi,0.8,-2.4,-0.8,-0.5,25.62%,2.90%,22.72%
Sessions Market,617964,Backyard Chicken @ Cinnamon Grill,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,617964,Backyard Chicken @ Cinnamon Grill,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,617964,Backyard Chicken @ Cinnamon Grill,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,617964,Backyard Chicken @ Cinnamon Grill,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,617964,Backyard Chicken @ Cinnamon Grill,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,617964,Backyard Chicken @ Cinnamon Grill,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,617964,Backyard Chicken @ Cinnamon Grill,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,617964,Backyard Chicken @ Cinnamon Grill,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,617964,Backyard Chicken @ Cinnamon Grill,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,669542,Bangtan - Hampton Village,-2,-2.4,0,-0.5,31.59%,4.90%,26.69%
Sessions Market,669542,Bangtan - Hampton Village,-2,-2.4,0,-0.5,25.62%,4.90%,20.72%
Sessions Market,669542,Bangtan - Hampton Village,-2,-2.4,0,-0.5,27.82%,4.90%,22.92%
Sessions Market,669542,Bangtan - Hampton Village,-2,-2.4,0,-0.5,26.40%,4.90%,21.50%
Sessions Market,669542,Bangtan - Hampton Village,-2,-2.4,0,-0.5,32.59%,4.90%,27.69%
Sessions Market,669542,Bangtan - Hampton Village,-2,-2.4,0,-0.5,28.78%,4.90%,23.88%
Sessions Market,669542,Bangtan - Hampton Village,-2,-2.4,0,-0.5,25.86%,4.90%,20.96%
Sessions Market,669542,Bangtan - Hampton Village,-2,-2.4,0,-0.5,27.04%,4.90%,22.14%
Sessions Market,669542,Bangtan - Hampton Village,-2,-2.4,0,-0.5,30.00%,4.90%,25.10%
Sessions Market,666569,BANGTAN - Korean Fried Chicken - Aylesbury,-1.2,-2.4,-1.2,-0.5,26.40%,5.30%,21.10%
Sessions Market,666569,BANGTAN - Korean Fried Chicken - Aylesbury,-1.2,-2.4,-1.2,-0.5,25.62%,5.30%,20.32%
Sessions Market,666569,BANGTAN - Korean Fried Chicken - Aylesbury,-1.2,-2.4,-1.2,-0.5,25.86%,5.30%,20.56%
Sessions Market,666569,BANGTAN - Korean Fried Chicken - Aylesbury,-1.2,-2.4,-1.2,-0.5,31.59%,5.30%,26.29%
Sessions Market,666569,BANGTAN - Korean Fried Chicken - Aylesbury,-1.2,-2.4,-1.2,-0.5,28.78%,5.30%,23.48%
Sessions Market,666569,BANGTAN - Korean Fried Chicken - Aylesbury,-1.2,-2.4,-1.2,-0.5,27.82%,5.30%,22.52%
Sessions Market,666569,BANGTAN - Korean Fried Chicken - Aylesbury,-1.2,-2.4,-1.2,-0.5,32.59%,5.30%,27.29%
Sessions Market,666569,BANGTAN - Korean Fried Chicken - Aylesbury,-1.2,-2.4,-1.2,-0.5,27.04%,5.30%,21.74%
Sessions Market,666569,BANGTAN - Korean Fried Chicken - Aylesbury,-1.2,-2.4,-1.2,-0.5,30.00%,5.30%,24.70%
Sessions Market,693185,BANGTAN - Korean Fried Chicken - Slough,0.4,-0.8,-1.2,-0.5,31.59%,2.10%,29.49%
Sessions Market,693185,BANGTAN - Korean Fried Chicken - Slough,0.4,-0.8,-1.2,-0.5,25.86%,2.10%,23.76%
Sessions Market,693185,BANGTAN - Korean Fried Chicken - Slough,0.4,-0.8,-1.2,-0.5,27.04%,2.10%,24.94%
Sessions Market,693185,BANGTAN - Korean Fried Chicken - Slough,0.4,-0.8,-1.2,-0.5,26.40%,2.10%,24.30%
Sessions Market,693185,BANGTAN - Korean Fried Chicken - Slough,0.4,-0.8,-1.2,-0.5,25.62%,2.10%,23.52%
Sessions Market,693185,BANGTAN - Korean Fried Chicken - Slough,0.4,-0.8,-1.2,-0.5,27.82%,2.10%,25.72%
Sessions Market,693185,BANGTAN - Korean Fried Chicken - Slough,0.4,-0.8,-1.2,-0.5,30.00%,2.10%,27.90%
Sessions Market,693185,BANGTAN - Korean Fried Chicken - Slough,0.4,-0.8,-1.2,-0.5,32.59%,2.10%,30.49%
Sessions Market,693185,BANGTAN - Korean Fried Chicken - Slough,0.4,-0.8,-1.2,-0.5,28.78%,2.10%,26.68%
Sessions Market,666649,BANGTAN - Korean Fried Chicken - Walworth,-0.8,-1.4,-1.2,-0.5,27.82%,3.90%,23.92%
Sessions Market,666649,BANGTAN - Korean Fried Chicken - Walworth,-0.8,-1.4,-1.2,-0.5,26.40%,3.90%,22.50%
Sessions Market,666649,BANGTAN - Korean Fried Chicken - Walworth,-0.8,-1.4,-1.2,-0.5,31.59%,3.90%,27.69%
Sessions Market,666649,BANGTAN - Korean Fried Chicken - Walworth,-0.8,-1.4,-1.2,-0.5,25.86%,3.90%,21.96%
Sessions Market,666649,BANGTAN - Korean Fried Chicken - Walworth,-0.8,-1.4,-1.2,-0.5,32.59%,3.90%,28.69%
Sessions Market,666649,BANGTAN - Korean Fried Chicken - Walworth,-0.8,-1.4,-1.2,-0.5,30.00%,3.90%,26.10%
Sessions Market,666649,BANGTAN - Korean Fried Chicken - Walworth,-0.8,-1.4,-1.2,-0.5,28.78%,3.90%,24.88%
Sessions Market,666649,BANGTAN - Korean Fried Chicken - Walworth,-0.8,-1.4,-1.2,-0.5,25.62%,3.90%,21.72%
Sessions Market,666649,BANGTAN - Korean Fried Chicken - Walworth,-0.8,-1.4,-1.2,-0.5,27.04%,3.90%,23.14%
Sessions Market,783013,BANGTAN - Korean Fried Chicken @ Abbey Arms - Abbey Wood,-2,-2.4,0,-0.5,30.00%,4.90%,25.10%
Sessions Market,783013,BANGTAN - Korean Fried Chicken @ Abbey Arms - Abbey Wood,-2,-2.4,0,-0.5,28.78%,4.90%,23.88%
Sessions Market,783013,BANGTAN - Korean Fried Chicken @ Abbey Arms - Abbey Wood,-2,-2.4,0,-0.5,27.04%,4.90%,22.14%
Sessions Market,783013,BANGTAN - Korean Fried Chicken @ Abbey Arms - Abbey Wood,-2,-2.4,0,-0.5,32.59%,4.90%,27.69%
Sessions Market,783013,BANGTAN - Korean Fried Chicken @ Abbey Arms - Abbey Wood,-2,-2.4,0,-0.5,25.62%,4.90%,20.72%
Sessions Market,783013,BANGTAN - Korean Fried Chicken @ Abbey Arms - Abbey Wood,-2,-2.4,0,-0.5,31.59%,4.90%,26.69%
Sessions Market,783013,BANGTAN - Korean Fried Chicken @ Abbey Arms - Abbey Wood,-2,-2.4,0,-0.5,25.86%,4.90%,20.96%
Sessions Market,783013,BANGTAN - Korean Fried Chicken @ Abbey Arms - Abbey Wood,-2,-2.4,0,-0.5,27.82%,4.90%,22.92%
Sessions Market,783013,BANGTAN - Korean Fried Chicken @ Abbey Arms - Abbey Wood,-2,-2.4,0,-0.5,26.40%,4.90%,21.50%
Sessions Market,784066,BANGTAN - Korean Fried Chicken @ Amadeo Burger & Shakes - Ashton-Under-Lyne,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,784066,BANGTAN - Korean Fried Chicken @ Amadeo Burger & Shakes - Ashton-Under-Lyne,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,784066,BANGTAN - Korean Fried Chicken @ Amadeo Burger & Shakes - Ashton-Under-Lyne,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,784066,BANGTAN - Korean Fried Chicken @ Amadeo Burger & Shakes - Ashton-Under-Lyne,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,784066,BANGTAN - Korean Fried Chicken @ Amadeo Burger & Shakes - Ashton-Under-Lyne,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,784066,BANGTAN - Korean Fried Chicken @ Amadeo Burger & Shakes - Ashton-Under-Lyne,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,784066,BANGTAN - Korean Fried Chicken @ Amadeo Burger & Shakes - Ashton-Under-Lyne,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,784066,BANGTAN - Korean Fried Chicken @ Amadeo Burger & Shakes - Ashton-Under-Lyne,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,784066,BANGTAN - Korean Fried Chicken @ Amadeo Burger & Shakes - Ashton-Under-Lyne,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,673895,BANGTAN - Korean Fried Chicken @ Ash's Fish & Chicken - Milton Keynes,0.8,-2.4,0,-0.5,26.40%,2.10%,24.30%
Sessions Market,673895,BANGTAN - Korean Fried Chicken @ Ash's Fish & Chicken - Milton Keynes,0.8,-2.4,0,-0.5,30.00%,2.10%,27.90%
Sessions Market,673895,BANGTAN - Korean Fried Chicken @ Ash's Fish & Chicken - Milton Keynes,0.8,-2.4,0,-0.5,25.62%,2.10%,23.52%
Sessions Market,673895,BANGTAN - Korean Fried Chicken @ Ash's Fish & Chicken - Milton Keynes,0.8,-2.4,0,-0.5,31.59%,2.10%,29.49%
Sessions Market,673895,BANGTAN - Korean Fried Chicken @ Ash's Fish & Chicken - Milton Keynes,0.8,-2.4,0,-0.5,27.04%,2.10%,24.94%
Sessions Market,673895,BANGTAN - Korean Fried Chicken @ Ash's Fish & Chicken - Milton Keynes,0.8,-2.4,0,-0.5,27.82%,2.10%,25.72%
Sessions Market,673895,BANGTAN - Korean Fried Chicken @ Ash's Fish & Chicken - Milton Keynes,0.8,-2.4,0,-0.5,25.86%,2.10%,23.76%
Sessions Market,673895,BANGTAN - Korean Fried Chicken @ Ash's Fish & Chicken - Milton Keynes,0.8,-2.4,0,-0.5,32.59%,2.10%,30.49%
Sessions Market,673895,BANGTAN - Korean Fried Chicken @ Ash's Fish & Chicken - Milton Keynes,0.8,-2.4,0,-0.5,28.78%,2.10%,26.68%
Sessions Market,656420,BANGTAN - Korean Fried Chicken @ Bagel Bite,0.8,-2,-1.2,-0.5,32.59%,2.90%,29.69%
Sessions Market,656420,BANGTAN - Korean Fried Chicken @ Bagel Bite,0.8,-2,-1.2,-0.5,26.40%,2.90%,23.50%
Sessions Market,656420,BANGTAN - Korean Fried Chicken @ Bagel Bite,0.8,-2,-1.2,-0.5,31.59%,2.90%,28.69%
Sessions Market,656420,BANGTAN - Korean Fried Chicken @ Bagel Bite,0.8,-2,-1.2,-0.5,27.82%,2.90%,24.92%
Sessions Market,656420,BANGTAN - Korean Fried Chicken @ Bagel Bite,0.8,-2,-1.2,-0.5,28.78%,2.90%,25.88%
Sessions Market,656420,BANGTAN - Korean Fried Chicken @ Bagel Bite,0.8,-2,-1.2,-0.5,27.04%,2.90%,24.14%
Sessions Market,656420,BANGTAN - Korean Fried Chicken @ Bagel Bite,0.8,-2,-1.2,-0.5,25.86%,2.90%,22.96%
Sessions Market,656420,BANGTAN - Korean Fried Chicken @ Bagel Bite,0.8,-2,-1.2,-0.5,25.62%,2.90%,22.72%
Sessions Market,656420,BANGTAN - Korean Fried Chicken @ Bagel Bite,0.8,-2,-1.2,-0.5,30.00%,2.90%,27.10%
Sessions Market,666546,BANGTAN - Korean Fried Chicken @ Barwaaqo Cafe,-0.4,-0.8,0,-0.5,26.40%,1.70%,24.70%
Sessions Market,666546,BANGTAN - Korean Fried Chicken @ Barwaaqo Cafe,-0.4,-0.8,0,-0.5,30.00%,1.70%,28.30%
Sessions Market,666546,BANGTAN - Korean Fried Chicken @ Barwaaqo Cafe,-0.4,-0.8,0,-0.5,27.82%,1.70%,26.12%
Sessions Market,666546,BANGTAN - Korean Fried Chicken @ Barwaaqo Cafe,-0.4,-0.8,0,-0.5,28.78%,1.70%,27.08%
Sessions Market,666546,BANGTAN - Korean Fried Chicken @ Barwaaqo Cafe,-0.4,-0.8,0,-0.5,31.59%,1.70%,29.89%
Sessions Market,666546,BANGTAN - Korean Fried Chicken @ Barwaaqo Cafe,-0.4,-0.8,0,-0.5,32.59%,1.70%,30.89%
Sessions Market,666546,BANGTAN - Korean Fried Chicken @ Barwaaqo Cafe,-0.4,-0.8,0,-0.5,27.04%,1.70%,25.34%
Sessions Market,666546,BANGTAN - Korean Fried Chicken @ Barwaaqo Cafe,-0.4,-0.8,0,-0.5,25.62%,1.70%,23.92%
Sessions Market,666546,BANGTAN - Korean Fried Chicken @ Barwaaqo Cafe,-0.4,-0.8,0,-0.5,25.86%,1.70%,24.16%
Sessions Market,784077,BANGTAN - Korean Fried Chicken @ Bearwood Pizza - Smethwick,-2,-2.4,0,-0.5,31.59%,4.90%,26.69%
Sessions Market,784077,BANGTAN - Korean Fried Chicken @ Bearwood Pizza - Smethwick,-2,-2.4,0,-0.5,26.40%,4.90%,21.50%
Sessions Market,784077,BANGTAN - Korean Fried Chicken @ Bearwood Pizza - Smethwick,-2,-2.4,0,-0.5,27.04%,4.90%,22.14%
Sessions Market,784077,BANGTAN - Korean Fried Chicken @ Bearwood Pizza - Smethwick,-2,-2.4,0,-0.5,30.00%,4.90%,25.10%
Sessions Market,784077,BANGTAN - Korean Fried Chicken @ Bearwood Pizza - Smethwick,-2,-2.4,0,-0.5,25.62%,4.90%,20.72%
Sessions Market,784077,BANGTAN - Korean Fried Chicken @ Bearwood Pizza - Smethwick,-2,-2.4,0,-0.5,27.82%,4.90%,22.92%
Sessions Market,784077,BANGTAN - Korean Fried Chicken @ Bearwood Pizza - Smethwick,-2,-2.4,0,-0.5,28.78%,4.90%,23.88%
Sessions Market,784077,BANGTAN - Korean Fried Chicken @ Bearwood Pizza - Smethwick,-2,-2.4,0,-0.5,32.59%,4.90%,27.69%
Sessions Market,784077,BANGTAN - Korean Fried Chicken @ Bearwood Pizza - Smethwick,-2,-2.4,0,-0.5,25.86%,4.90%,20.96%
Sessions Market,782288,BANGTAN - Korean Fried Chicken @ Big Daddy's 2 - Sheffield,-2,-2.4,0,-0.5,32.59%,4.90%,27.69%
Sessions Market,782288,BANGTAN - Korean Fried Chicken @ Big Daddy's 2 - Sheffield,-2,-2.4,0,-0.5,25.86%,4.90%,20.96%
Sessions Market,782288,BANGTAN - Korean Fried Chicken @ Big Daddy's 2 - Sheffield,-2,-2.4,0,-0.5,28.78%,4.90%,23.88%
